,ID,Items
5435,457,INHBB
5436,457,INHBC
5437,457,DAND5
5438,457,ACVR2B
5439,457,TGFBR1
5440,457,ACVR1B
5441,458,CHRD
5442,458,NBL1
5443,458,GREM2
5444,458,BMP8A
5445,458,BMP8B
5446,458,BMPR2
5447,458,SMAD9
5448,458,SMAD5
5449,458,GDF10
5450,459,DLL3
5451,459,LFNG
5452,459,DTX4
5453,459,DLL4
5454,459,NUMBL
5455,459,JAG1
5456,459,NOTCH2
5457,459,MSI1
5458,459,DTX1
5459,459,NOTCH3
5460,459,HES6
5461,459,NOTCH1
5462,459,MAML1
5463,459,RFNG
5464,459,DTX2
5465,459,JAG2
5466,459,HEY1
5467,459,SOX18
5468,459,RBPJ
5469,459,NRARP
5470,459,MFNG
5471,459,DLL1
5472,459,HEYL
5473,459,CRB2
5474,459,NOTCH4
5475,459,ID1
5476,459,HES3
5477,459,ID4
5478,459,HES4
5479,459,ENSG00000278882
5480,460,IBSP
5481,460,MGP
5482,460,DMP1
5483,460,BGLAP
5484,460,RUNX2
5485,460,PHEX
5486,460,SP7
5487,461,PHOX2B
5488,461,ISL1
5489,461,IRX6
5490,461,ISL2
5491,461,PHOX2A
5492,461,FOXN4
5493,461,IRX1
5494,461,INSM1
5495,461,BHLHE22
5496,461,VSX1
5497,461,IRX2
5498,462,GLI1
5499,462,SMO
5500,462,BARX1
5501,462,LHX5
5502,462,FGF10
5503,462,OTX1
5504,462,DISP1
5505,462,EN1
5506,462,IHH
5507,462,SHH
5508,462,GBX1
5509,462,GAS1
5510,462,SOX1
5511,462,IRX3
5512,462,PTCH1
5513,462,LMX1A
5514,462,NES
5515,462,SIM1
5516,462,SOX3
5517,462,PTCH2
5518,462,FGF14
5519,462,TBR1
5520,462,LHX6
5521,462,GLI3
5522,462,SOX6
5523,462,GLI2
5524,462,SATB2
5525,462,SP8
5526,462,DBX1
5527,462,EMX2
5528,463,HAND1
5529,463,GATA5
5530,463,TBX3
5531,463,T
5532,463,TBX5
5533,463,NKX2-5
5534,463,GATA4
5535,463,SHOX2
5536,463,TBX20
5537,463,IRX4
5538,464,VAX2
5539,464,MSX2
5540,464,BMP4
5541,464,GDF11
5542,464,TWSG1
5543,464,SMAD7
5544,464,FOXF1
5545,464,CHRDL2
5546,464,GDF7
5547,464,BMP3
5548,464,BMP6
5549,464,SMAD6
5550,464,BMP10
5551,464,FSTL1
5552,464,CDCP1
5553,464,BMPER
5554,464,MESP1
5555,464,SOX7
5556,464,SOSTDC1
5557,464,RGMB
5558,464,FOXC2
5559,464,HFE2
5560,464,TGFB2
5561,464,TCF21
5562,464,BMP5
5563,464,CHRDL1
5564,464,GDF5
5565,464,BAMBI
5566,464,BMP2
5567,464,HIVEP1
5568,464,FOXC1
5569,464,ACVRL1
5570,464,BMP7
5571,464,CYR61
5572,464,SMAD1
5573,464,RGMA
5574,464,GDF2
5575,465,KRT5
5576,465,KRT6C
5577,465,KRT6B
5578,465,KRT6A
5579,465,KRT3
5580,466,EMX1
5581,466,BARHL1
5582,466,NEUROD1
5583,466,GBX2
5584,466,GSX2
5585,466,SOX11
5586,466,POU3F2
5587,466,RFX6
5588,466,RAX
5589,466,DCX
5590,466,PAX4
5591,466,DLX1
5592,466,POU3F3
5593,466,FABP7
5594,466,NKX6-2
5595,466,BARHL2
5596,466,ATOH7
5597,466,SOX21
5598,466,POU4F1
5599,466,MYT1L
5600,466,PAX6
5601,467,ASCL1
5602,467,NEUROD2
5603,467,CALB2
5604,467,OLIG2
5605,467,BCL11B
5606,467,OLIG1
5607,467,RELN
5608,468,FGF8
5609,468,ETV4
5610,468,FGF3
5611,468,FGF17
5612,468,FEZF1
5613,468,DLX6
5614,469,CELSR3
5615,469,FZD10
5616,469,CSNK1G2
5617,469,CELSR1
5618,469,CELSR2
5619,469,PRICKLE2
5620,469,FUZ
5621,469,DVL3
5622,469,CTHRC1
5623,469,PRICKLE1
5624,469,FZD9
5625,469,VANGL1
5626,469,FZD6
5627,469,FRAT2
5628,469,FZD8
5629,469,ROR2
5630,469,DVL1
5631,469,CXXC4
5632,469,NLK
5633,469,PTK7
5634,469,ANKRD6
5635,469,FZD3
5636,469,PRICKLE3
5637,469,RYK
5638,470,WNT16
5639,470,WNT6
5640,470,WNT2
5641,470,WNT9A
5642,470,WNT7A
5643,470,WNT4
5644,470,TENC1
5645,470,WNT7B
5646,470,WNT2B
5647,471,WNT3
5648,471,WNT3A
5649,471,FGF5
5650,471,WNT8B
5651,471,TMED5
5652,471,WNT8A
5653,472,SPP2
5654,472,PROC
5655,472,PZP
5656,472,ITIH1
5657,472,SERPINA5
5658,472,SERPINA6
5659,472,PROZ
5660,472,TAT
5661,472,SERPINC1
5662,472,F10
5663,472,F7
5664,473,FAP
5665,473,MMP11
5666,473,MMP15
5667,473,MMP27
5668,473,TIMP2
5669,473,NID1
5670,473,MMP16
5671,473,TIMP4
5672,473,IGFBP7
5673,473,FN1
5674,473,MMP17
5675,473,DPT
5676,473,POSTN
5677,474,PLOD1
5678,474,COLGALT1
5679,474,P4HA1
5680,474,PLOD2
5681,474,LEPREL4
5682,474,COL20A1
5683,475,CETP
5684,475,PON1
5685,475,APOE
5686,475,LIPG
5687,475,LIPC
5688,475,PCSK9
5689,475,ABCA1
5690,475,VLDLR
5691,476,USP18
5692,476,OAS3
5693,476,IRF1
5694,476,CMPK2
5695,476,OASL
5696,476,SP110
5697,476,SAMHD1
5698,476,HERC5
5699,476,ISG20
5700,476,STAT2
5701,476,EPSTI1
5702,476,SAMD9L
5703,476,IP6K2
5704,476,MX2
5705,476,OAS2
5706,476,PLSCR1
5707,476,PARP9
5708,476,STAT1
5709,476,IRF6
5710,476,RNASEL
5711,476,ADAR
5712,476,GBP6
5713,476,GBP4
5714,476,GBP2
5715,476,GBP3
5716,476,IFI44
5717,476,IFIT1
5718,476,IFIT3
5719,476,IFIT2
5720,476,ISG15
5721,476,SAMD9
5722,476,TRIM22
5723,476,RSAD2
5724,476,IRF2
5725,476,IRF9
5726,476,IFITM3
5727,476,PARP14
5728,476,IFI27
5729,476,IFITM2
5730,477,TAB1
5731,477,IRAK2
5732,477,TRAF4
5733,477,PELI2
5734,477,TIFA
5735,477,MAP3K7
5736,477,IRAK1
5737,477,TAB3
5738,477,TRAF6
5739,477,IKBKE
5740,478,NID2
5741,478,PLOD3
5742,478,COL1A1
5743,478,LEPRE1
5744,478,COL21A1
5745,478,ADAMTS2
5746,478,COL8A1
5747,478,COL5A3
5748,478,COL6A5
5749,478,COL6A3
5750,478,COL1A2
5751,478,COL14A1
5752,478,COL6A2
5753,478,COL22A1
5754,478,COL3A1
5755,478,LEPREL1
5756,478,COL26A1
5757,478,CRTAP
5758,478,COL12A1
5759,478,COL4A5
5760,478,COL7A1
5761,478,COL17A1
5762,478,COL27A1
5763,478,COL6A6
5764,478,COL4A2
5765,478,COLGALT2
5766,478,COL6A1
5767,478,COL11A1
5768,478,COL24A1
5769,478,COL5A1
5770,478,COL16A1
5771,478,COL5A2
5772,478,COL15A1
5773,478,COL4A1
5774,478,COL23A1
5775,478,COL4A6
5776,478,MFAP4
5777,478,COL4A3
5778,478,COL4A4
5779,478,COL8A2
5780,478,COL13A1
5781,478,COL25A1
5782,478,COL28A1
5783,478,P4HA2
5784,478,SERPINH1
5785,478,LEPREL2
5786,478,COL19A1
5787,479,CCL22
5788,479,CCL1
5789,479,CCL13
5790,479,CXCL6
5791,479,CXCL16
5792,479,CXCL10
5793,479,CXCL11
5794,479,CXCL14
5795,479,CXCL17
5796,479,CCL16
5797,480,NME4
5798,480,SERPINA10
5799,480,C6
5800,480,HGD
5801,480,HAAO
5802,480,C8A
5803,480,KMO
5804,480,IDO2
5805,481,MEFV
5806,481,NLRP14
5807,481,NLRP6
5808,481,NLRP9
5809,481,NLRP3
5810,481,AIM2
5811,481,CARD16
5812,481,CARD17
5813,481,CARD8
5814,481,CASP5
5815,481,NLRC4
5816,481,CASP4
5817,481,NAIP
5818,481,CASP1
5819,481,GSDMD
5820,481,NLRP7
5821,482,CEACAM4
5822,482,TYROBP
5823,482,MS4A7
5824,482,SIGLEC7
5825,482,MS4A4A
5826,482,TREML4
5827,482,C1orf162
5828,482,RGS18
5829,482,TNFAIP8L2
5830,482,CD300LB
5831,482,MS4A6A
5832,482,TREML2
5833,482,CLEC5A
5834,483,EPOR
5835,483,IL9R
5836,483,IL7R
5837,483,MPL
5838,483,CRLF2
5839,484,C5
5840,484,C3
5841,484,C1RL
5842,484,FCN2
5843,484,C2
5844,484,CFHR1
5845,484,FHR2
5846,484,CFHR4
5847,484,ENSG00000276911
5848,484,CFHR3
5849,484,CR1L
5850,484,C5AR2
5851,485,IL10RA
5852,485,IL10RB
5853,485,IFNGR2
5854,485,IL22RA2
5855,485,IFNLR1
5856,485,IL20RB
5857,485,IL13RA1
5858,485,IL13RA2
5859,485,PRLR
5860,486,IL23A
5861,486,IL26
5862,486,IL12B
5863,486,LIF
5864,486,CLEC11A
5865,486,CHI3L1
5866,486,IL21
5867,486,IL11
5868,486,IL9
5869,486,IFNK
5870,486,CTF1
5871,486,RETNLB
5872,486,IL3
5873,486,IL17D
5874,486,IL1RAP
5875,486,RORC
5876,486,IFNL1
5877,486,IFNL2
5878,486,IL19
5879,486,ARG1
5880,486,CCL20
5881,486,IL20
5882,486,IFNW1
5883,486,IL24
5884,486,IL6
5885,486,IFNE
5886,486,IL22
5887,487,ULBP1
5888,487,LILRA2
5889,487,ULBP3
5890,487,ULBP2
5891,487,FCGR3A
5892,487,LILRA6
5893,487,LILRB5
5894,487,FCGR3B
5895,487,B3GAT1
5896,488,HLA-DOA
5897,488,HLA-DQA1
5898,488,HLA-DMA
5899,488,HLA-DQA2
5900,488,HLA-DRA
5901,488,HLA-DOB
5902,488,HLA-DPA1
5903,488,HLA-DMB
5904,488,HLA-DPB1
5905,488,MR1
5906,489,HRG
5907,489,ALDH8A1
5908,489,FTCD
5909,489,TM4SF4
5910,489,TMPRSS6
5911,489,LOC388210
5912,490,EIF2AK2
5913,490,DHX58
5914,490,IFIH1
5915,490,NLRP4
5916,490,RCE1
5917,490,TRIM25
5918,490,RNF135
5919,490,TMEM173
5920,490,USP17L2
5921,490,IFI16
5922,490,ZBP1
5923,490,DDX58
5924,490,NLRX1
5925,490,USP17L12
5926,490,USP17L11
5927,490,MAVS
5928,490,USP17L10
5929,490,USP17L13
5930,490,DHX36
5931,490,USP17L21
5932,490,USP17L17
5933,490,USP17L22
5934,490,USP17L18
5935,490,USP17L19
5936,490,USP17L5
5937,490,USP17L20
5938,490,SUDS3
5939,490,USP17L15
5940,490,USP17L4
5941,490,USP17L8
5942,490,USP17L3
5943,490,USP17L1P
5944,491,APOB
5945,491,ABCG5
5946,491,ABCG8
5947,491,NPC1L1
5948,491,ANGPTL3
5949,492,APOA1
5950,492,ENSG00000224916
5951,492,LCAT
5952,492,PLA2G7
5953,492,SAA4
5954,492,APOL1
5955,492,LPA
5956,492,ABCG1
5957,492,APOA2
5958,492,APOM
5959,492,APOO
5960,492,HDLBP
5961,492,APOF
5962,492,PCYOX1
5963,492,PLTP
5964,492,SAA2
5965,492,DBI
5966,492,HPR
5967,492,APOBR
5968,492,APOC1
5969,492,APOC2
5970,492,APOC4
5971,492,LSR
5972,493,IFNA7
5973,493,IFNA2
5974,493,IFNA6
5975,493,IFNA16
5976,493,IFNA10
5977,493,IFNA14
5978,493,IFNA21
5979,493,IFNB1
5980,493,IFNL3
5981,493,IFNA17
5982,493,IFNA4
5983,494,KLRK1
5984,494,RAET1E
5985,494,RAET1L
5986,494,RAET1G
5987,494,ENSG00000255819
5988,495,FLT3
5989,495,ALCAM
5990,495,CD200R1
5991,495,EMR1
5992,495,AOC3
5993,495,KLHL6
5994,495,FUT4
5995,495,GYPA
5996,495,DNTT
5997,495,VPREB1
5998,495,PTPRC
5999,495,RAG2
6000,495,CD24
6001,496,CCR7
6002,496,CCR10
6003,496,CCR4
6004,496,CCR9
6005,496,CXCR3
6006,496,CXCR6
6007,497,TICAM1
6008,497,TOLLIP
6009,497,PELI1
6010,497,TIRAP
6011,497,IRAK4
6012,497,MYD88
6013,497,TICAM2
6014,497,SARM1
6015,498,C19orf66
6016,498,PARP12
6017,498,HERC6
6018,498,IFI6
6019,498,XAF1
6020,498,GBP1
6021,498,IFI44L
6022,498,IFIT5
6023,498,DDX60
6024,498,MX1
6025,498,IFITM1
6026,498,OAS1
6027,498,IFI35
6028,498,IFI27L1
6029,499,ACKR3
6030,499,CCL28
6031,499,CCL25
6032,499,CXCL12
6033,499,GRK6
6034,499,CCL14
6035,499,CCL15
6036,500,STAC
6037,500,TAP1
6038,500,TAP2
6039,500,HLA-C
6040,500,HLA-A
6041,500,HLA-B
6042,500,ENSG00000248993
6043,500,HLA-G
6044,501,OSMR
6045,501,CLCF1
6046,501,JAK1
6047,501,IFNA8
6048,501,IFNA13
6049,501,IFNA5
6050,502,KIR3DL3
6051,502,KIR3DL2
6052,502,KIR2DL1
6053,502,KIR2DL3
6054,502,KIR3DL1
6055,502,ENSG00000255641
6056,503,ALB
6057,503,LALBA
6058,503,SERPINA11
6059,503,GPT
6060,503,AFP
6061,503,DCD
6062,504,IL17RC
6063,504,IL17RD
6064,504,IL17RA
6065,504,IL25
6066,504,IL17RE
6067,505,CLEC4E
6068,505,TLR10
6069,505,TLR4
6070,505,TLR6
6071,505,TLR5
6072,506,IL12A
6073,506,GH1
6074,506,GH2
6075,506,IL27
6076,506,CNTF
6077,506,JAK2
6078,507,FGB
6079,507,FGA
6080,507,FGG
6081,507,ASGR2
6082,507,ITIH2
6083,507,SLC17A2
6084,507,HGFAC
6085,507,PAH
6086,508,LTBP4
6087,508,MFAP3
6088,508,ELN
6089,508,MFAP5
6090,508,MFAP2
6091,509,LAG3
6092,509,TMIGD2
6093,509,CTLA4
6094,509,ICOS
6095,509,CD28
6096,509,PDCD1
6097,509,C10orf54
6098,509,PDCD1LG2
6099,510,TRAPPC6A
6100,510,TRAPPC10
6101,510,TRAPPC2L
6102,510,TRAPPC1
6103,510,GORASP1
6104,510,TRAPPC3L
6105,510,TRAPPC4
6106,510,USO1
6107,510,TRAPPC5
6108,510,TRAPPC3
6109,511,SYT13
6110,511,SYT1
6111,511,SYT17
6112,511,SYT11
6113,511,SYT15
6114,511,SYT8
6115,511,SYT16
6116,511,LOC102724488
6117,512,GOLGA5
6118,512,COG3
6119,512,ARL1
6120,512,TMEM115
6121,512,COG5
6122,512,COG1
6123,512,COG7
6124,512,COG8
6125,512,GCC2
6126,512,GOLGA4
6127,512,COG2
6128,512,GOLGA1
6129,512,RGP1
6130,512,COG6
6131,512,ENSG00000260371
6132,512,ENSG00000272617
6133,513,MT3
6134,513,LGI3
6135,513,FAIM2
6136,513,HRH3
6137,513,FAM163B
6138,513,KCNJ9
6139,513,TCEAL6
6140,513,HPCAL4
6141,513,HPCA
6142,513,PABPC1L2B
6143,513,MMD2
6144,513,HEPN1
6145,513,TMEM151B
6146,513,CA10
6147,513,PHYHIP
6148,513,LRTM2
6149,513,SCRT1
6150,514,STX1B
6151,514,CHGA
6152,514,NEFM
6153,514,RAB3A
6154,514,SYNGR3
6155,514,SNAP23
6156,514,SNX4
6157,514,SNAP25
6158,514,UNC13C
6159,514,RIMBP2
6160,514,STXBP5L
6161,514,RAB3C
6162,514,CELF3
6163,514,SLC18A2
6164,514,CPLX4
6165,514,CDK5R2
6166,514,CPLX1
6167,514,VAMP5
6168,514,STX19
6169,514,STXBP5
6170,514,SYNGR1
6171,514,PCLO
6172,514,STX3
6173,514,SYNGR4
6174,514,BZRAP1
6175,514,GAD1
6176,514,SYN3
6177,514,CPLX2
6178,514,SV2A
6179,514,RAB3B
6180,514,UNC13B
6181,514,CHGB
6182,514,GAP43
6183,514,SV2B
6184,514,STON2
6185,514,SYN2
6186,515,SNAP29
6187,515,NAPA
6188,515,TSNARE1
6189,515,STX8
6190,515,SNAP47
6191,515,NAPG
6192,515,VTI1A
6193,515,ENSG00000258466
6194,515,NAPB
6195,516,CNIH1
6196,516,PREB
6197,516,MIA2
6198,516,SEC16A
6199,516,SEC23IP
6200,516,SEC31B
6201,516,LMAN2L
6202,516,SEC13
6203,516,SEC24A
6204,516,MCFD2
6205,516,TRAPPC2
6206,516,SEC24B
6207,516,ENSG00000258941
6208,517,CTSZ
6209,517,YKT6
6210,517,CTSC
6211,517,STX17
6212,517,TGFA
6213,517,F8
6214,517,F5
6215,517,STX7
6216,517,STX12
6217,517,BET1L
6218,518,KCND1
6219,518,KCNQ4
6220,518,KCNH1
6221,518,KCNE4
6222,518,KCNS2
6223,518,KCNG4
6224,518,KCNH5
6225,518,KCNH8
6226,518,KCNH7
6227,518,KCNQ5
6228,518,KCNQ2
6229,518,KCNA10
6230,518,KCNV2
6231,518,KCNQ3
6232,518,KCNV1
6233,518,KCNH6
6234,518,KCNE1B
6235,519,KCNA7
6236,519,KCNC1
6237,519,KCNF1
6238,519,CSN3
6239,519,KCNG1
6240,519,KCNB2
6241,519,KCNN3
6242,520,STX1A
6243,520,VAMP8
6244,520,STX4
6245,520,STX11
6246,520,STX2
6247,521,SLC6A7
6248,521,CALY
6249,521,NGB
6250,521,SNCB
6251,521,CEND1
6252,521,VSTM2B
6253,521,CPNE6
6254,522,KCNA5
6255,522,KCNE2
6256,522,KCND3
6257,522,KCNA2
6258,522,KCNN1
6259,523,RINT1
6260,523,KDELR2
6261,523,COPE
6262,523,ARCN1
6263,523,ANK1
6264,523,SCYL1
6265,523,NBAS
6266,523,RAB1B
6267,523,SPTBN5
6268,523,COPG1
6269,523,COPB2
6270,523,CD55
6271,523,COPA
6272,523,KDELR3
6273,523,RAB1A
6274,523,COPG2
6275,523,COPZ1
6276,523,SPTB
6277,523,TRAPPC2P1
6278,523,COPZ2
6279,524,TMED2
6280,524,TMED7-TICAM2
6281,524,TMED10
6282,524,LMAN2
6283,524,KDELR1
6284,524,TMED9
6285,524,FOLR1
6286,524,CD59
6287,524,TMED4
6288,525,KCNK13
6289,525,KCNK3
6290,525,KCNK12
6291,525,KCNK5
6292,525,KCNK15
6293,525,KCNK16
6294,525,KCNK2
6295,526,KRTAP4-6
6296,526,KRTAP4-8
6297,526,KRTAP9-4
6298,526,KRTAP4-4
6299,526,KRTAP9-3
6300,527,KRTAP19-5
6301,527,KRTAP19-1
6302,527,KRTAP12-3
6303,527,KRTAP10-7
6304,527,KRTAP7-1
6305,528,SCTR
6306,528,PTH2
6307,528,CRH
6308,528,PTH
6309,528,CCKAR
6310,528,UCN
6311,528,CRHR1
6312,528,PTHLH
6313,529,UTS2
6314,529,GHSR
6315,529,PROK1
6316,529,SSTR5
6317,529,GHRL
6318,529,UTS2B
6319,529,NPY1R
6320,529,CORT
6321,530,SCT
6322,530,GAST
6323,530,GIP
6324,530,GCGR
6325,530,GCG
6326,531,OXT
6327,531,EDN3
6328,531,SUCNR1
6329,531,EDN2
6330,531,HCAR2
6331,531,HCAR1
6332,531,HCAR3
6333,532,PCSK1N
6334,532,VGF
6335,532,GAL
6336,532,CARTPT
6337,532,SCG2
6338,532,MBOAT4
6339,532,CCKBR
6340,532,PYY
6341,532,CNR1
6342,532,NPY
6343,532,NPY5R
6344,532,PPY
6345,533,NPVF
6346,533,KISS1R
6347,533,GNRH2
6348,533,NMU
6349,533,GNRH1
6350,533,NPFFR1
6351,533,PROK2
6352,533,NPFFR2
6353,533,KISS1
6354,534,GNRHR
6355,534,IAPP
6356,534,MC3R
6357,534,TSHB
6358,534,OPRK1
6359,534,PNMT
6360,534,UCN2
6361,534,CRHBP
6362,534,GPHA2
6363,534,HTR6
6364,534,AGRP
6365,534,HESX1
6366,534,AVPR1A
6367,534,PCSK1
6368,534,MC5R
6369,534,GHRHR
6370,534,MC2R
6371,534,CRHR2
6372,534,POU1F1
6373,534,AVPR1B
6374,534,TBX19
6375,534,GLP1R
6376,534,INSL3
6377,534,UCN3
6378,534,RLN2
6379,534,DBH
6380,534,ADM2
6381,534,MRAP
6382,534,POMC
6383,534,HCRTR1
6384,534,CPE
6385,534,RLN3
6386,534,FSHB
6387,534,CALCB
6388,534,ADM
6389,534,HCRTR2
6390,534,GPHB5
6391,535,TACR1
6392,535,TAC1
6393,535,GYPE
6394,535,NMB
6395,535,MLN
6396,535,TRPC7
6397,536,C12orf5
6398,536,PKM
6399,536,PKLR
6400,536,PGK1
6401,536,FBP2
6402,536,PGM2
6403,537,ALDOC
6404,537,TPI1
6405,537,ENO1
6406,537,SORD
6407,537,PFKL
6408,537,TKTL2
6409,537,PLBD2
6410,537,RPIA
6411,537,PGAM2
6412,537,CKB
6413,537,PGK2
6414,537,ENO3
6415,537,ENO4
6416,537,RPE
6417,537,TKTL1
6418,537,PGAM1
6419,537,PGM1
6420,537,PFKP
6421,537,BPGM
6422,537,GLYCTK
6423,537,TKT
6424,537,GPI
6425,537,FBP1
6426,537,PGAM4
6427,537,DERA
6428,537,ENSG00000266953
6429,537,PNMAL2
6430,538,NNT
6431,538,FH
6432,538,SUCLA2
6433,538,PDHA1
6434,538,PFKFB3
6435,538,KLK15
6436,539,LDHAL6A
6437,539,LDHAL6B
6438,539,ME2
6439,539,LDHB
6440,539,CKMT2
6441,539,LDHC
6442,539,LDHA
6443,540,AZIN2
6444,540,PYCR2
6445,540,TTF2
6446,540,ALDH18A1
6447,540,PYCR1
6448,540,ENSG00000256514
6449,541,AQR
6450,541,HEATR6
6451,541,RBM22
6452,541,SYF2
6453,541,SNW1
6454,541,CCDC94
6455,541,WDR70
6456,541,RNF113B
6457,541,SDE2
6458,541,ISY1
6459,541,CWF19L2
6460,541,WDR25
6461,541,RBMX2
6462,541,CIR1
6463,541,XAB2
6464,541,NKAP
6465,541,CRNKL1
6466,541,BUD31
6467,541,CWC22
6468,541,ISY1-RAB43
6469,541,MYBL1
6470,541,PRPF8
6471,541,CCDC130
6472,541,GPATCH8
6473,541,ENSG00000239665
6474,541,CWC25
6475,541,SRRM3
6476,542,CSTF1
6477,542,FYTTD1
6478,542,SYMPK
6479,542,NXT1
6480,542,ZC3H3
6481,542,THOC3
6482,542,ZC3H13
6483,542,LSM11
6484,542,CPSF4
6485,542,THOC7
6486,542,CPSF2
6487,542,THOC6
6488,542,NCBP1
6489,542,C17orf85
6490,542,POLDIP3
6491,542,THOC5
6492,542,PCID2
6493,543,DDX39A
6494,543,GLE1
6495,543,SARNP
6496,543,CHTOP
6497,543,RBM15
6498,543,DDX39B
6499,544,DHX40
6500,544,PRPF38A
6501,544,DHX8
6502,544,MFAP1
6503,544,ASCC3
6504,544,PPIL1
6505,544,PRPF18
6506,544,EFTUD2
6507,545,CASC3
6508,545,EIF4A3
6509,545,UPF3B
6510,545,UPF2
6511,545,MAGOH
6512,545,WIBG
6513,546,MSI2
6514,546,CSTF2T
6515,546,CPSF4L
6516,546,CSTF2
6517,546,CLP1
6518,547,U2AFBP
6519,547,RAVER1
6520,547,RBMXL2
6521,547,U2AF2
6522,547,CGI-74
6523,547,RBM3
6524,547,SRSF12
6525,547,LUC7L2
6526,547,ENSG00000160201
6527,548,ST6GALNAC1
6528,548,ST6GALNAC2
6529,548,GALNT18
6530,548,GALNT8
6531,548,GALNT5
6532,548,GALNT7
6533,548,GALNT1
6534,548,GALNT10
6535,548,C1GALT1C1
6536,548,GALNT14
6537,548,GCNT4
6538,548,B3GNT3
6539,548,ST6GALNAC3
6540,548,FUT10
6541,548,GALNT15
6542,548,ST6GALNAC6
6543,548,GALNT12
6544,548,GALNT3
6545,548,GALNT13
6546,548,ST3GAL2
6547,548,GCNT3
6548,548,GALNT9
6549,548,C1GALT1
6550,548,LMLN
6551,548,GALNTL6
6552,548,ST3GAL4
6553,548,GALNT6
6554,548,POC1B-GALNT4
6555,548,GALNTL5
6556,548,B3GNT6
6557,549,ST6GAL1
6558,549,CEACAM6
6559,549,B3GNT7
6560,549,MUC17
6561,549,B3GNT2
6562,549,B4GALT6
6563,549,MUCL1
6564,549,B3GNT8
6565,549,B3GNT5
6566,549,WBSCR17
6567,549,GALNT16
6568,549,ST6GALNAC4
6569,549,CHST4
6570,549,B4GALT5
6571,549,MUC21
6572,549,ST3GAL5
6573,549,MUC3A
6574,549,MUC16
6575,549,B3GNT9
6576,549,MUC6
6577,549,MUC7
6578,549,MUC20
6579,549,GCNT1
6580,549,MUC15
6581,549,GALNT11
6582,549,MUC4
6583,549,ST3GAL1
6584,549,GALNT4
6585,549,MUC5B
6586,549,MUC12
6587,549,MUC22
6588,549,GCNT7
6589,549,MUC1
6590,549,MUC13
6591,549,MUC5AC
6592,550,MTHFD1
6593,550,MTRR
6594,550,ALDH1L1
6595,550,FOLR2
6596,550,SLC19A1
6597,550,MTHFR
6598,550,DHFR
6599,550,MTHFD1L
6600,550,FOLR3
6601,551,ATIC
6602,551,BHMT2
6603,551,ALDH1L2
6604,551,PPAT
6605,551,CAD
6606,551,AMT
6607,551,PFAS
6608,551,IMPDH2
6609,551,ADSSL1
6610,551,SHMT2
6611,551,MTR
6612,551,PRPS1
6613,551,GART
6614,551,MTHFD2
6615,551,MTHFD2L
6616,551,PRPS2
6617,551,PAICS
6618,551,CPS1
6619,551,GMPS
6620,551,PRPS1L1
6621,551,GMPR2
6622,551,ENSG00000279624
6623,552,DMGDH
6624,552,BHMT
6625,552,MAT2A
6626,552,SHMT1
6627,552,GCSH
6628,552,MTHFSD
6629,552,CTH
6630,552,SARDH
6631,552,MAT1A
6632,552,GNMT
6633,552,GLDC
6634,552,DHFRL1
6635,552,SDSL
6636,552,GCH1
6637,553,INTS6
6638,553,INTS3
6639,553,INTS5
6640,553,C7orf26
6641,553,INIP
6642,553,NABP1
6643,554,IMPG2
6644,554,RCVRN
6645,554,TULP1
6646,554,KCNJ13
6647,554,PDE6A
6648,554,RPE65
6649,554,PDE6H
6650,554,RLBP1
6651,554,ROM1
6652,554,C8orf37
6653,554,MERTK
6654,554,RP9
6655,554,USH2A
6656,554,ARR3
6657,554,ZNF513
6658,554,CLRN1
6659,554,C2orf71
6660,554,FSCN2
6661,554,LRAT
6662,554,IMPDH1
6663,554,RGR
6664,554,DHDDS
6665,554,TOPORS
6666,554,RD3
6667,554,CRB1
6668,554,RPGR
6669,554,AIPL1
6670,554,LCA5
6671,554,CNGA3
6672,554,SPATA7
6673,554,RPGRIP1
6674,554,CNGA1
6675,554,FAM161A
6676,554,EYS
6677,554,SFTA3
6678,554,RDH12
6679,554,NRL
6680,554,RBP3
6681,554,PRCD
6682,554,RDH8
6683,554,NR2E3
6684,555,CRX
6685,555,PRPH2
6686,555,PITPNM3
6687,555,CA4
6688,555,CERKL
6689,555,SEMA4A
6690,556,GNAT1
6691,556,RDH5
6692,556,NYX
6693,556,LRIT3
6694,556,GPR179
6695,557,OPN1SW
6696,557,EFHD1
6697,557,GRK7
6698,557,RHO
6699,557,OPN1LW
6700,557,PDC
6701,558,HSPB11
6702,558,PKD2
6703,558,IFT43
6704,558,IFT81
6705,558,KIF17
6706,558,ARL3
6707,558,IFT46
6708,558,KIF3C
6709,558,DYNLRB2
6710,558,IFT22
6711,558,IFT88
6712,558,TCTEX1D2
6713,558,INTU
6714,558,MAK
6715,558,TTC30A
6716,558,DYNLRB1
6717,558,KIFAP3
6718,558,TCTE3
6719,558,PKHD1
6720,558,IFT52
6721,558,TRAF3IP1
6722,558,RSG1
6723,558,KIF3B
6724,558,CYS1
6725,558,TULP3
6726,558,KIF3A
6727,558,TTC30B
6728,558,IFT27
6729,558,TTC21A
6730,558,IFT74
6731,558,IFT140
6732,558,RAB23
6733,558,TTC26
6734,558,CLUAP1
6735,558,IFT20
6736,559,CEP41
6737,559,TMEM138
6738,559,C5orf42
6739,559,TMEM67
6740,559,TCTN3
6741,560,NEK9
6742,560,MKKS
6743,560,TMEM231
